Process Name,PID,Operation,Path,Result,Detail,Date & Time,Event Class,Image Path,User,Command Line,TID,Parent PID,Content,Label
wbadmin.exe,4996,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\812cb1f3-abd4-11ec-9213-001a7dda7113,NAME NOT FOUND,Length: 528,4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,wbadmin.exe 4996 RegQueryValue HKLM\System\CurrentControlSet\Control\WMI\Security\812cb1f3-abd4-11ec-9213-001a7dda7113 NAME NOT FOUND Length: 528 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828,benign
wbadmin.exe,4996,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\944a000f-5f60-4e5a-86fd-d55b84b543e9,NAME NOT FOUND,Length: 528,4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,wbadmin.exe 4996 RegQueryValue HKLM\System\CurrentControlSet\Control\WMI\Security\944a000f-5f60-4e5a-86fd-d55b84b543e9 NAME NOT FOUND Length: 528 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828,benign
wbadmin.exe,4996,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\6407345b-94f2-44c8-b3db-4e076be46816,NAME NOT FOUND,Length: 528,4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,wbadmin.exe 4996 RegQueryValue HKLM\System\CurrentControlSet\Control\WMI\Security\6407345b-94f2-44c8-b3db-4e076be46816 NAME NOT FOUND Length: 528 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828,benign
wbadmin.exe,4996,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\812cb1f3-abd4-11ec-9213-001a7dda7113,NAME NOT FOUND,Length: 528,4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,wbadmin.exe 4996 RegQueryValue HKLM\System\CurrentControlSet\Control\WMI\Security\812cb1f3-abd4-11ec-9213-001a7dda7113 NAME NOT FOUND Length: 528 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828,benign
wbadmin.exe,4996,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\7e9fb43e-a801-430c-9f36-c1146a51ed07,NAME NOT FOUND,Length: 528,4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,wbadmin.exe 4996 RegQueryValue HKLM\System\CurrentControlSet\Control\WMI\Security\7e9fb43e-a801-430c-9f36-c1146a51ed07 NAME NOT FOUND Length: 528 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828,benign
wbadmin.exe,4996,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\6b1db052-734f-4e23-af5e-6cd8ae459f98,NAME NOT FOUND,Length: 528,4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,wbadmin.exe 4996 RegQueryValue HKLM\System\CurrentControlSet\Control\WMI\Security\6b1db052-734f-4e23-af5e-6cd8ae459f98 NAME NOT FOUND Length: 528 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828,benign
wbadmin.exe,4996,RegQueryValue,HKLM\System\CurrentControlSet\Control\TimeZoneInformation\DaylightName,SUCCESS,"Type: REG_SZ, Length: 32, Data: @tzres.dll,-601",4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,"wbadmin.exe 4996 RegQueryValue HKLM\System\CurrentControlSet\Control\TimeZoneInformation\DaylightName SUCCESS Type: REG_SZ, Length: 32, Data: @tzres.dll,-601 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828",benign
wbadmin.exe,4996,RegQueryValue,HKLM\System\CurrentControlSet\Control\TimeZoneInformation\StandardStart,SUCCESS,"Type: REG_BINARY, Length: 16, Data: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00",4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,"wbadmin.exe 4996 RegQueryValue HKLM\System\CurrentControlSet\Control\TimeZoneInformation\StandardStart SUCCESS Type: REG_BINARY, Length: 16, Data: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828",benign
wbadmin.exe,4996,RegQueryValue,HKLM\System\CurrentControlSet\Control\TimeZoneInformation\StandardBias,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0",4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,"wbadmin.exe 4996 RegQueryValue HKLM\System\CurrentControlSet\Control\TimeZoneInformation\StandardBias SUCCESS Type: REG_DWORD, Length: 4, Data: 0 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828",benign
wbadmin.exe,4996,QueryBasicInformationFile,C:\Windows\Logs\WindowsBackup,SUCCESS,"CreationTime: 4/14/2022 8:23:39 PM, LastAccessTime: 4/14/2022 8:23:39 PM, LastWriteTime: 4/14/2022 8:23:39 PM, ChangeTime: 4/14/2022 8:23:39 PM, FileAttributes: D",4/14/2022 8:23:39 PM,File System,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,"wbadmin.exe 4996 QueryBasicInformationFile C:\Windows\Logs\WindowsBackup SUCCESS CreationTime: 4/14/2022 8:23:39 PM, LastAccessTime: 4/14/2022 8:23:39 PM, LastWriteTime: 4/14/2022 8:23:39 PM, ChangeTime: 4/14/2022 8:23:39 PM, FileAttributes: D 4/14/2022 8:23:39 PM File System C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828",benign
wbadmin.exe,4996,CloseFile,C:\Windows\Logs\WindowsBackup,SUCCESS,,4/14/2022 8:23:39 PM,File System,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,wbadmin.exe 4996 CloseFile C:\Windows\Logs\WindowsBackup SUCCESS None 4/14/2022 8:23:39 PM File System C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828,benign
wbadmin.exe,4996,RegOpenKey,HKLM\System\CurrentControlSet\Control\MiniNT,REPARSE,Desired Access: Read,4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,wbadmin.exe 4996 RegOpenKey HKLM\System\CurrentControlSet\Control\MiniNT REPARSE Desired Access: Read 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828,benign
wbadmin.exe,4996,RegOpenKey,HKLM\System\CurrentControlSet\Control\MiniNT,NAME NOT FOUND,Desired Access: Read,4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,wbadmin.exe 4996 RegOpenKey HKLM\System\CurrentControlSet\Control\MiniNT NAME NOT FOUND Desired Access: Read 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828,benign
wbadmin.exe,4996,CreateFile,C:\Windows\Logs\WindowsBackup,SUCCESS,"Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Open For Free Space Query, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened",4/14/2022 8:23:39 PM,File System,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,"wbadmin.exe 4996 CreateFile C:\Windows\Logs\WindowsBackup SUCCESS Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Open For Free Space Query, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened 4/14/2022 8:23:39 PM File System C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828",benign
wbadmin.exe,4996,CloseFile,C:\Windows\Logs\WindowsBackup,SUCCESS,,4/14/2022 8:23:39 PM,File System,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,wbadmin.exe 4996 CloseFile C:\Windows\Logs\WindowsBackup SUCCESS None 4/14/2022 8:23:39 PM File System C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828,benign
wbadmin.exe,4996,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\812cb1f3-abd4-11ec-9213-001a7dda7113,NAME NOT FOUND,Length: 528,4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,wbadmin.exe 4996 RegQueryValue HKLM\System\CurrentControlSet\Control\WMI\Security\812cb1f3-abd4-11ec-9213-001a7dda7113 NAME NOT FOUND Length: 528 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828,benign
wbadmin.exe,4996,CreateFile,C:\Windows\Logs\WindowsBackup\WBEngine.0.etl,NAME NOT FOUND,"Desired Access: Generic Read/Write, Delete, Disposition: Open, Options: , Attributes: N, ShareMode: None, AllocationSize: n/a",4/14/2022 8:23:39 PM,File System,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,"wbadmin.exe 4996 CreateFile C:\Windows\Logs\WindowsBackup\WBEngine.0.etl NAME NOT FOUND Desired Access: Generic Read/Write, Delete, Disposition: Open, Options: , Attributes: N, ShareMode: None, AllocationSize: n/a 4/14/2022 8:23:39 PM File System C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828",benign
wbadmin.exe,4996,CreateFile,C:\Windows\Logs\WindowsBackup\WBEngine.0.etl,SUCCESS,"Desired Access: Generic Read, Write Data/Add File, Disposition: OverwriteIf, Options: No Buffering, Synchronous IO Non-Alert, Attributes: N, ShareMode: Read, Delete, AllocationSize: 0, OpenResult: Created",4/14/2022 8:23:39 PM,File System,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,"wbadmin.exe 4996 CreateFile C:\Windows\Logs\WindowsBackup\WBEngine.0.etl SUCCESS Desired Access: Generic Read, Write Data/Add File, Disposition: OverwriteIf, Options: No Buffering, Synchronous IO Non-Alert, Attributes: N, ShareMode: Read, Delete, AllocationSize: 0, OpenResult: Created 4/14/2022 8:23:39 PM File System C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828",benign
wbadmin.exe,4996,QueryBasicInformationFile,C:\Windows\Logs\WindowsBackup\WBEngine.0.etl,SUCCESS,"CreationTime: 4/14/2022 8:23:39 PM, LastAccessTime: 4/14/2022 8:23:39 PM, LastWriteTime: 4/14/2022 8:23:39 PM, ChangeTime: 4/14/2022 8:23:39 PM, FileAttributes: A",4/14/2022 8:23:39 PM,File System,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,"wbadmin.exe 4996 QueryBasicInformationFile C:\Windows\Logs\WindowsBackup\WBEngine.0.etl SUCCESS CreationTime: 4/14/2022 8:23:39 PM, LastAccessTime: 4/14/2022 8:23:39 PM, LastWriteTime: 4/14/2022 8:23:39 PM, ChangeTime: 4/14/2022 8:23:39 PM, FileAttributes: A 4/14/2022 8:23:39 PM File System C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828",benign
wbadmin.exe,4996,SetBasicInformationFile,C:\Windows\Logs\WindowsBackup\WBEngine.0.etl,SUCCESS,"CreationTime: 1/1/1601 8:00:00 AM, LastAccessTime: 1/1/1601 8:00:00 AM, LastWriteTime: 1/1/1601 8:00:00 AM, ChangeTime: 1/1/1601 8:00:00 AM, FileAttributes: NCI",4/14/2022 8:23:39 PM,File System,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,"wbadmin.exe 4996 SetBasicInformationFile C:\Windows\Logs\WindowsBackup\WBEngine.0.etl SUCCESS CreationTime: 1/1/1601 8:00:00 AM, LastAccessTime: 1/1/1601 8:00:00 AM, LastWriteTime: 1/1/1601 8:00:00 AM, ChangeTime: 1/1/1601 8:00:00 AM, FileAttributes: NCI 4/14/2022 8:23:39 PM File System C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828",benign
wbadmin.exe,4996,RegOpenKey,HKLM\System\CurrentControlSet\Control\TimeZoneInformation,REPARSE,"Desired Access: Read, Maximum Allowed",4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,"wbadmin.exe 4996 RegOpenKey HKLM\System\CurrentControlSet\Control\TimeZoneInformation REPARSE Desired Access: Read, Maximum Allowed 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828",benign
wbadmin.exe,4996,RegOpenKey,HKLM\System\CurrentControlSet\Control\TimeZoneInformation,SUCCESS,"Desired Access: Read, Maximum Allowed",4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,"wbadmin.exe 4996 RegOpenKey HKLM\System\CurrentControlSet\Control\TimeZoneInformation SUCCESS Desired Access: Read, Maximum Allowed 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828",benign
wbadmin.exe,4996,RegQueryValue,HKLM\System\CurrentControlSet\Control\TimeZoneInformation\Bias,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 4294966816",4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,"wbadmin.exe 4996 RegQueryValue HKLM\System\CurrentControlSet\Control\TimeZoneInformation\Bias SUCCESS Type: REG_DWORD, Length: 4, Data: 4294966816 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828",benign
wbadmin.exe,4996,RegQueryValue,HKLM\System\CurrentControlSet\Control\TimeZoneInformation\StandardName,SUCCESS,"Type: REG_SZ, Length: 32, Data: @tzres.dll,-602",4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,"wbadmin.exe 4996 RegQueryValue HKLM\System\CurrentControlSet\Control\TimeZoneInformation\StandardName SUCCESS Type: REG_SZ, Length: 32, Data: @tzres.dll,-602 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828",benign
wbadmin.exe,4996,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\812cb1f3-abd4-11ec-9213-001a7dda7113,NAME NOT FOUND,Length: 528,4/14/2022 8:23:39 PM,Registry,C:\Windows\system32\wbadmin.exe,BLUETEAM\ezk,wbadmin  delete catalog -quiet,8212,9828,wbadmin.exe 4996 RegQueryValue HKLM\System\CurrentControlSet\Control\WMI\Security\812cb1f3-abd4-11ec-9213-001a7dda7113 NAME NOT FOUND Length: 528 4/14/2022 8:23:39 PM Registry C:\Windows\system32\wbadmin.exe BLUETEAM\ezk wbadmin  delete catalog -quiet 8212 9828,benign
